city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Santa Monica,Santa Monica,CA,California,6037,Los Angeles,34.0235,-118.481,92168,4231.9,shape,FALSE,TRUE,America/Los_Angeles,2,90401 90402 90403 90404 90405 90406 90407 90408 90409 90410 90411,1840021866
Kirkland,Kirkland,WA,Washington,53033,King,47.697,-122.2057,92015,1995.2,shape,FALSE,TRUE,America/Los_Angeles,3,98039 98033 98034 98083,1840019836
Hoover,Hoover,AL,Alabama,1073,Jefferson,33.3763,-86.8068,91995,720.1,shape,FALSE,TRUE,America/Chicago,3,35216 35226 35244 35242 35236 35260,1840014795
O'Fallon,O'Fallon,MO,Missouri,29183,St. Charles,38.785,-90.7175,91825,1162.3,shape,FALSE,TRUE,America/Chicago,3,63367 63366 63368,1840008571
Alafaya,Alafaya,FL,Florida,12095,Orange,28.528,-81.1868,91531,1153.4,shape,FALSE,FALSE,America/New_York,3,32825 32828 32829 32834 32878,1840029102
Palm Coast,Palm Coast,FL,Florida,12035,Flagler,29.5389,-81.2457,91082,368.7,shape,FALSE,TRUE,America/New_York,3,32164 32137 32135 32142 32143,1840015064
Norwalk,Norwalk,CT,Connecticut,9190,Western Connecticut,41.1144,-73.4215,91050,1536.1,shape,FALSE,TRUE,America/New_York,3,06854 06855 06850 06851 06853 06852 06856 06857 06858,1840004839
Lawton,Lawton,OK,Oklahoma,40031,Comanche,34.6175,-98.4202,91023,431.6,shape,FALSE,TRUE,America/Chicago,3,73503 73505 73501 73507 73502 73506,1840020477
Chino,Chino,CA,California,6071,San Bernardino,33.9836,-117.6654,91008,1188.1,shape,FALSE,TRUE,America/Los_Angeles,3,91710 91708,1840019114
Mount Pleasant,Mount Pleasant,SC,South Carolina,45019,Charleston,32.8537,-79.8203,90945,708.7,shape,FALSE,TRUE,America/New_York,3,29466 29464 29465,1840017286
Manteca,Manteca,CA,California,6077,San Joaquin,37.7927,-121.2264,90678,1512.3,shape,FALSE,TRUE,America/Los_Angeles,3,95337 95336,1840020265
Westminster,Westminster,CA,California,6059,Orange,33.7523,-117.9938,90638,3485.9,shape,FALSE,TRUE,America/Los_Angeles,2,92655 92683 92684 92685,1840021969
Florence,Florence,SC,South Carolina,45041,Florence,34.178,-79.7898,90419,659,shape,FALSE,TRUE,America/New_York,3,29505 29506 29501 29502 29503 29504,1840013643
Joplin,Joplin,MO,Missouri,29097,Jasper,37.0757,-94.5018,90384,525.7,shape,FALSE,TRUE,America/Chicago,3,64804 64801 64802 64803,1840008771
Germantown,Germantown,MD,Maryland,24031,Montgomery,39.1755,-77.2643,90210,2044.8,shape,FALSE,FALSE,America/New_York,2,20876 20874 20875,1840005840
San Leandro,San Leandro,CA,California,6001,Alameda,37.7074,-122.1599,89723,2600.1,shape,FALSE,TRUE,America/Los_Angeles,2,94578 94579 94577 94622,1840021538
Town 'n' Country,Town 'n' Country,FL,Florida,12057,Hillsborough,28.0106,-82.5763,89456,1551,shape,FALSE,FALSE,America/New_York,3,33635 33634 33615 33685,1840029089
Clifton,Clifton,NJ,New Jersey,34031,Passaic,40.863,-74.1575,89451,3063.3,shape,FALSE,TRUE,America/New_York,2,07014 07013 07012 07011 07015,1840003511
Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3698,-87.8716,89435,1425.9,shape,FALSE,TRUE,America/Chicago,3,60048 60087 60085 60079,1840010113
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,44.8306,-93.3151,89244,993,shape,FALSE,TRUE,America/Chicago,3,55420 55425 55431 55437 55435 55438,1840006747
Avondale,Avondale,AZ,Arizona,4013,Maricopa,33.3873,-112.3235,89214,723.3,shape,FALSE,TRUE,America/Phoenix,3,85353 85329 85323 85392 85039,1840019310
Atascocita,Atascocita,TX,Texas,48201,Harris,29.9777,-95.1953,89121,1440.6,shape,FALSE,FALSE,America/Chicago,3,77346 77396,1840018251
Missoula,Missoula,MT,Montana,30063,Missoula,46.8751,-114.0214,88780,828.8,shape,FALSE,TRUE,America/Denver,3,59812 59808 59803 59802 59801,1840019840
Fort Myers,Fort Myers,FL,Florida,12071,Lee,26.6194,-81.8302,88699,858.3,shape,FALSE,TRUE,America/New_York,3,33913 33916 33966 33901 33907 33905 33902 33994,1840014226
Newton,Newton,MA,Massachusetts,25017,Middlesex,42.3316,-71.2085,88453,1915.7,shape,FALSE,TRUE,America/New_York,3,02464 02466 02461 02462 02468 02465 02467 02460 02458 02459 02456 02495,1840000433
Lawrence,Lawrence,MA,Massachusetts,25009,Essex,42.7002,-71.1626,88067,4906.8,shape,FALSE,TRUE,America/New_York,2,01843 01840 01841 01842,1840000408
Muncie,Muncie,IN,Indiana,18035,Delaware,40.1989,-85.395,88061,918.2,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47306 47305 47303 47304 47302 47307,1840008365
Rapid City,Rapid City,SD,South Dakota,46103,Pennington,44.0716,-103.2204,87826,530.3,shape,FALSE,TRUE,America/Denver,3,57702 57703 57701,1840002180
Troy,Troy,MI,Michigan,26125,Oakland,42.5817,-83.1457,87170,1006.3,shape,FALSE,TRUE,America/Detroit,3,48098 48083 48085 48084 48007 48099,1840002434
Livermore,Livermore,CA,California,6001,Alameda,37.6868,-121.7607,87154,1266.5,shape,FALSE,TRUE,America/Los_Angeles,3,94550 94551,1840020294
Citrus Heights,Citrus Heights,CA,California,6067,Sacramento,38.6948,-121.288,87127,2366.3,shape,FALSE,TRUE,America/Los_Angeles,2,95621 95610 95611,1840018845
Hawthorne,Hawthorne,CA,California,6037,Los Angeles,33.9147,-118.3476,86978,5516.7,shape,FALSE,TRUE,America/Los_Angeles,2,90304 90250 90251 90310,1840020486
Winchester,Winchester,VA,Virginia,51840,Winchester,39.1735,-78.1746,86813,1180.3,shape,FALSE,TRUE,America/New_York,3,22601 22604,1840001623
Springdale,Springdale,AR,Arkansas,5143,Washington,36.1901,-94.1574,86705,672.6,shape,FALSE,TRUE,America/Chicago,3,72764 72762 72765 72766,1840015336
Whittier,Whittier,CA,California,6037,Los Angeles,33.9678,-118.0188,86459,2278.8,shape,FALSE,TRUE,America/Los_Angeles,2,90603 90606 90602 90601 90605 90607 90608 90609,1840021878
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward,26.305,-80.1277,86455,2231.6,shape,FALSE,TRUE,America/New_York,2,33442 33441 33064 33443,1840015136
Decatur,Decatur,IL,Illinois,17115,Macon,39.8557,-88.9342,86231,634,shape,FALSE,TRUE,America/Chicago,3,62522 62523 62521 62526 62524 62525,1840007269
San Ramon,San Ramon,CA,California,6013,Contra Costa,37.7624,-121.9365,86119,1657.6,shape,FALSE,TRUE,America/Los_Angeles,3,94582 94583,1840021530
Vineland,Vineland,NJ,New Jersey,34011,Cumberland,39.4653,-74.9981,86042,343.2,shape,FALSE,TRUE,America/New_York,3,08344 08360 08361 08362,1840001551
Mission,Mission,TX,Texas,48215,Hidalgo,26.2039,-98.3256,85755,911.2,shape,FALSE,TRUE,America/Chicago,3,78574 78572,1840021026
Auburn,Auburn,WA,Washington,53033,King,47.3039,-122.2108,85623,1117.7,shape,FALSE,TRUE,America/Los_Angeles,3,98001 98002 98092,1840018416
Lake Forest,Lake Forest,CA,California,6059,Orange,33.6605,-117.6714,85583,1977,shape,FALSE,TRUE,America/Los_Angeles,3,92610 92630 92609,1840020591
Newport Beach,Newport Beach,CA,California,6059,Orange,33.6151,-117.8668,85159,1381.7,shape,FALSE,TRUE,America/Los_Angeles,3,92662 92663 92660 92661 92625 92657 92658 92659,1840020581
Melbourne,Melbourne,FL,Florida,12009,Brevard,28.1086,-80.6627,84982,743.1,shape,FALSE,TRUE,America/New_York,3,32934 32901 32903 32935 32904 32912 32919 32941,1840015960
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin,45.1112,-93.3505,84951,1257.9,shape,FALSE,TRUE,America/Chicago,3,55429 55428 55443 55445 55444,1840004023
Bryan,Bryan,TX,Texas,48041,Brazos,30.665,-96.3807,84820,599.2,shape,FALSE,TRUE,America/Chicago,3,77808 77803 77802 77801 77807 77805 77806,1840019569
Westland,Westland,MI,Michigan,26163,Wayne,42.3192,-83.3805,84806,1602.6,shape,FALSE,TRUE,America/Detroit,3,48185 48186,1840001847
Napa,Napa,CA,California,6055,Napa,38.2975,-122.301,84703,1696.1,shape,FALSE,TRUE,America/Los_Angeles,3,94559 94558 94581,1840020241
Baytown,Baytown,TX,Texas,48201,Harris,29.7587,-94.9671,84449,808.4,shape,FALSE,TRUE,America/Chicago,3,77520 77523 77521 77522,1840019616
Cicero,Cicero,IL,Illinois,17031,Cook,41.8445,-87.7593,84189,5542.3,shape,FALSE,TRUE,America/Chicago,2,60804,1840009186
Anderson,Anderson,IN,Indiana,18095,Madison,40.0891,-85.6892,83875,510.6,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46016 46011 46012 46013 46014 46015 46018,1840007242
Franklin,Franklin,TN,Tennessee,47187,Williamson,35.92,-86.8516,83630,725.3,shape,FALSE,TRUE,America/Chicago,3,37069 37064 37067 37065 37068,1840013380
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland,42.486,-83.3771,83562,969.8,shape,FALSE,TRUE,America/Detroit,3,48336 48335 48334 48331,1840002442
Buena Park,Buena Park,CA,California,6059,Orange,33.8572,-118.0046,83542,3064.1,shape,FALSE,TRUE,America/Los_Angeles,2,90621 90620 90622 90624,1840019324
Albany,Albany,GA,Georgia,13095,Dougherty,31.5776,-84.1762,83447,483.3,shape,FALSE,TRUE,America/New_York,3,31705 31721 31701 31707 31702 31703 31706 31708,1840013864
Pine Hills,Pine Hills,FL,Florida,12095,Orange,28.5818,-81.4692,83221,2634.9,shape,FALSE,FALSE,America/New_York,2,32808 32818 32710 32858 32868 32869,1840014098
State College,State College,PA,Pennsylvania,42027,Centre,40.7909,-77.8567,83170,3449.3,shape,FALSE,TRUE,America/New_York,2,16802 16803 16801 16804 16805,1840000830
Redwood City,Redwood City,CA,California,6081,San Mateo,37.5025,-122.2253,83077,1658.9,shape,FALSE,TRUE,America/Los_Angeles,3,94065 94062 94063 94061,1840020304
Warwick,Warwick,RI,Rhode Island,44003,Kent,41.7062,-71.4334,82783,913.2,shape,FALSE,TRUE,America/New_York,3,02818 02886 02889 02888 02887,1840003344
Jackson,Jackson,MI,Michigan,26075,Jackson,42.2431,-84.4038,82775,1119.2,shape,FALSE,TRUE,America/Detroit,3,49201 49202 49203,1840003173
Cranston,Cranston,RI,Rhode Island,44007,Providence,41.7658,-71.4858,82691,1126.4,shape,FALSE,TRUE,America/New_York,3,02831 02920 02905 02910 02823 02921,1840003287
Largo,Largo,FL,Florida,12103,Pinellas,27.9088,-82.7712,82541,1712.4,shape,FALSE,TRUE,America/New_York,3,33756 33770 33760 33764 33773 33778 33771 33774 33779,1840015114
Miami Beach,Miami Beach,FL,Florida,12086,Miami-Dade,25.8171,-80.1396,82400,4135.8,shape,FALSE,TRUE,America/New_York,2,33140 33141 33139 33109 33119 33239,1840015150
Alhambra,Alhambra,CA,California,6037,Los Angeles,34.084,-118.1355,82295,4163.8,shape,FALSE,TRUE,America/Los_Angeles,2,91803 91801 91802 91804 91896 91899,1840019222
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton,34.0333,-84.2027,82230,1030.4,shape,FALSE,TRUE,America/New_York,3,30022 30097 30005,1840014742
Mountain View,Mountain View,CA,California,6085,Santa Clara,37.4001,-122.0796,82132,2651.9,shape,FALSE,TRUE,America/Los_Angeles,2,94043 94040 94041 94039 94042,1840020332
Salisbury,Salisbury,MD,Maryland,24045,Wicomico,38.3756,-75.5865,81921,923.2,shape,FALSE,TRUE,America/New_York,3,21804 21801,1840006219
Morgantown,Morgantown,WV,West Virginia,54061,Monongalia,39.6383,-79.9464,81912,1146.2,shape,FALSE,TRUE,America/New_York,3,26501 26505 26506 26504,1840005647
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery,39.0028,-77.0207,81808,4006.9,shape,FALSE,FALSE,America/New_York,2,20910 20912 20901 20903 20907 20911 20997,1840005845
Layton,Layton,UT,Utah,49011,Davis,41.077,-111.962,81726,1400.5,shape,FALSE,TRUE,America/Denver,3,84041 84040,1840020145
Springfield,Springfield,OH,Ohio,39023,Clark,39.93,-83.7959,81620,865.6,shape,FALSE,TRUE,America/New_York,3,45503 45501 45506 45505 45504,1840003765
Lakewood,Lakewood,CA,California,6037,Los Angeles,33.8471,-118.1222,81499,3349.6,shape,FALSE,TRUE,America/Los_Angeles,2,90715 90712 90713 90711 90714,1840020515
Florence,Florence,AL,Alabama,1077,Lauderdale,34.8303,-87.6655,81268,593.8,shape,FALSE,TRUE,America/Chicago,3,35632 35633 35630 35631,1840002083
Folsom,Folsom,CA,California,6067,Sacramento,38.6668,-121.1422,81077,1122.8,shape,FALSE,TRUE,America/Los_Angeles,3,95630 95671 95763,1840020246
Madera,Madera,CA,California,6039,Madera,36.963,-120.0778,80937,1554.3,shape,FALSE,TRUE,America/Los_Angeles,3,93638 93637 93639,1840020300
New Rochelle,New Rochelle,NY,New York,36119,Westchester,40.9304,-73.7836,80828,3034,shape,FALSE,TRUE,America/New_York,2,10801 10804 10805 10802,1840000782
Parma,Parma,OH,Ohio,39035,Cuyahoga,41.3843,-81.7286,80587,1554,shape,FALSE,TRUE,America/New_York,3,44134 44130 44129,1840003406
Terre Haute,Terre Haute,IN,Indiana,18167,Vigo,39.466,-87.3751,80567,650.7,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47804 47807 47802 47803 47809 47801 47808,1840009671
Somerville,Somerville,MA,Massachusetts,25017,Middlesex,42.3908,-71.1014,80464,7534.5,shape,FALSE,TRUE,America/New_York,2,02144 02145 02143,1840003123
Flagstaff,Flagstaff,AZ,Arizona,4005,Coconino,35.1872,-111.6194,80167,445.7,shape,FALSE,TRUE,America/Phoenix,3,86011 86005 86004 86001 86002,1840020335
Boynton Beach,Boynton Beach,FL,Florida,12099,Palm Beach,26.5281,-80.0811,80068,1913.4,shape,FALSE,TRUE,America/New_York,3,33426 33436 33435 33474,1840014208
Homestead,Homestead,FL,Florida,12086,Miami-Dade,25.4665,-80.4472,79996,2047.7,shape,FALSE,TRUE,America/New_York,2,33035 33030 33033,1840015159
Newark,Newark,OH,Ohio,39089,Licking,40.0706,-82.425,79959,925.5,shape,FALSE,TRUE,America/New_York,3,43055 43058 43093,1840001419
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,45.0225,-93.4617,79918,943.3,shape,FALSE,TRUE,America/Chicago,3,55442 55441 55447 55446,1840008929
Anniston,Anniston,AL,Alabama,1015,Calhoun,33.6712,-85.8135,79717,181.2,shape,FALSE,TRUE,America/Chicago,3,36201 36206 36207 36205 36204,1840006563
Texarkana,Texarkana,TX,Texas,48037,Bowie,33.45,-94.0847,79570,444.7,shape,FALSE,TRUE,America/Chicago,3,75501 75503 75599,1840021987
Tustin,Tustin,CA,California,6059,Orange,33.7311,-117.8107,79514,2759.9,shape,FALSE,TRUE,America/Los_Angeles,2,92780 92782 92623 92781,1840021967
Pharr,Pharr,TX,Texas,48215,Hidalgo,26.1685,-98.1904,79434,1293.2,shape,FALSE,TRUE,America/Chicago,3,78577,1840021030
Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9821,-82.4388,79363,1376.3,shape,FALSE,TRUE,America/Detroit,3,48060 48061,1840003953
Turlock,Turlock,CA,California,6099,Stanislaus,37.5053,-120.8588,79301,1666.6,shape,FALSE,TRUE,America/Los_Angeles,3,95380 95382 95381,1840021533
Rancho Cordova,Rancho Cordova,CA,California,6067,Sacramento,38.5737,-121.2527,79128,883.8,shape,FALSE,TRUE,America/Los_Angeles,3,95742 95670 95827 95741,1840020248
The Villages,The Villages,FL,Florida,12119,Sumter,28.9034,-81.9887,79108,935.5,shape,FALSE,FALSE,America/New_York,3,32163 32162 32159,1840014065
Milpitas,Milpitas,CA,California,6085,Santa Clara,37.4336,-121.8921,79092,2265.2,shape,FALSE,TRUE,America/Los_Angeles,2,95035,1840020329
Perris,Perris,CA,California,6065,Riverside,33.7898,-117.2233,78881,964.9,shape,FALSE,TRUE,America/Los_Angeles,3,92570 92571 92572 92599,1840020557
Upland,Upland,CA,California,6071,San Bernardino,34.1178,-117.6604,78847,1953.4,shape,FALSE,TRUE,America/Los_Angeles,3,91784 91786 91785,1840021730
Alton,Alton,IL,Illinois,17119,Madison,38.9037,-90.152,78729,631.8,shape,FALSE,TRUE,America/Chicago,3,62018 62002,1840007424
Pleasanton,Pleasanton,CA,California,6001,Alameda,37.6663,-121.8805,78691,1258.5,shape,FALSE,TRUE,America/Los_Angeles,3,94566 94588,1840020298
Kendall,Kendall,FL,Florida,12086,Miami-Dade,25.6697,-80.3556,78402,1880.3,shape,FALSE,FALSE,America/New_York,3,33173 33176 33156 33116 33256 33283 33296,1840014244
Jonesboro,Jonesboro,AR,Arkansas,5031,Craighead,35.8212,-90.6791,78379,377.4,shape,FALSE,TRUE,America/Chicago,3,72467 72401 72404 72405 72402 72403,1840014507
Bellflower,Bellflower,CA,California,6037,Los Angeles,33.888,-118.1271,78352,4945.3,shape,FALSE,TRUE,America/Los_Angeles,2,90706 90707,1840019230
Battle Creek,Battle Creek,MI,Michigan,26025,Calhoun,42.2985,-85.2296,78338,475.7,shape,FALSE,TRUE,America/Detroit,3,49015 49037 49016,1840003176
Chino Hills,Chino Hills,CA,California,6071,San Bernardino,33.9508,-117.7254,78223,676.4,shape,FALSE,TRUE,America/Los_Angeles,3,91709,1840019115
Cheyenne,Cheyenne,WY,Wyoming,56021,Laramie,41.135,-104.7902,78204,734,shape,FALSE,TRUE,America/Denver,2,82009 82001 82007 82002 82003,1840018713
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon,40.3412,-76.4228,78147,2471.8,shape,FALSE,TRUE,America/New_York,2,17046 17042,1840001347
Carmichael,Carmichael,CA,California,6067,Sacramento,38.6318,-121.3263,78144,1967.6,shape,FALSE,FALSE,America/Los_Angeles,3,95841 95628 95608 95609,1840017579
South Jordan,South Jordan,UT,Utah,49035,Salt Lake,40.557,-111.9784,78118,1358.3,shape,FALSE,TRUE,America/Denver,3,84095 84009,1840021385
Davis,Davis,CA,California,6113,Yolo,38.5553,-121.737,77874,2602.1,shape,FALSE,TRUE,America/Los_Angeles,2,95618 95616 95617,1840018833
Elizabethtown,Elizabethtown,KY,Kentucky,21093,Hardin,37.7031,-85.8773,77770,439.5,shape,FALSE,TRUE,America/New_York,3,42701 42702,1840013218
Schaumburg,Schaumburg,IL,Illinois,17031,Cook,42.0308,-88.0838,77571,1548.1,shape,FALSE,TRUE,America/Chicago,3,60193 60195 60194 60173 60168 60196,1840011319
Alameda,Alameda,CA,California,6001,Alameda,37.7668,-122.267,77565,2879.8,shape,FALSE,TRUE,America/Los_Angeles,2,94501 94502,1840018913
Hammond,Hammond,IN,Indiana,18089,Lake,41.6168,-87.4909,77390,1314.7,shape,FALSE,TRUE,America/Chicago,3,46394 46323 46320 46327 46324 46325,1840007092
Pasco,Pasco,WA,Washington,53021,Franklin,46.2506,-119.1305,77274,873.1,shape,FALSE,TRUE,America/Los_Angeles,3,99301 99302,1840019888
Evanston,Evanston,IL,Illinois,17031,Cook,42.0464,-87.6943,77181,3830.6,shape,FALSE,TRUE,America/Chicago,2,60201 60202 60208 60204,1840008129
Lehi,Lehi,UT,Utah,49049,Utah,40.4136,-111.8725,77110,1044.1,shape,FALSE,TRUE,America/Denver,3,84043,1840020168
Alexandria,Alexandria,LA,Louisiana,22079,Rapides,31.2923,-92.4702,77109,611.6,shape,FALSE,TRUE,America/Chicago,3,71302 71303 71301 71307 71309 71315 71348,1840013873
North Port,North Port,FL,Florida,12115,Sarasota,27.0576,-82.1977,76975,299.1,shape,FALSE,TRUE,America/New_York,3,34286 34287 34293 34223 34291 34288 34289 34290,1840015120
Arlington Heights,Arlington Heights,IL,Illinois,17031,Cook,42.0955,-87.9826,76794,1784.8,shape,FALSE,TRUE,America/Chicago,3,60005 60004,1840011243
Camarillo,Camarillo,CA,California,6111,Ventura,34.223,-119.0321,76748,1385.1,shape,FALSE,TRUE,America/Los_Angeles,3,93012 93010 93011,1840019201
Wyoming,Wyoming,MI,Michigan,26081,Kent,42.8908,-85.7066,76732,1197.4,shape,FALSE,TRUE,America/Detroit,3,49509 49418 49519 49548 49528,1840000374
Flower Mound,Flower Mound,TX,Texas,48121,Denton,33.0343,-97.1146,76630,705.4,shape,FALSE,TRUE,America/Chicago,3,75022 75028 75027,1840022010
Bethlehem,Bethlehem,PA,Pennsylvania,42095,Northampton,40.6266,-75.3679,76555,1546.3,shape,FALSE,TRUE,America/New_York,3,18017 18015 18018 18016 18025,1840000986
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest,31.3074,-89.317,76501,350.2,shape,FALSE,TRUE,America/Chicago,3,39401 39402 39406 39403 39407,1840013878
Loveland,Loveland,CO,Colorado,8069,Larimer,40.4166,-105.0623,76500,836.9,shape,FALSE,TRUE,America/Denver,3,80537 80538 80539,1840020152
Pittsburg,Pittsburg,CA,California,6013,Contra Costa,38.0182,-121.8965,76419,1669.3,shape,FALSE,TRUE,America/Los_Angeles,3,94565,1840020282
Cedar Park,Cedar Park,TX,Texas,48491,Williamson,30.5105,-97.8197,76344,1152.4,shape,FALSE,TRUE,America/Chicago,3,78613 78630,1840019572
Wenatchee,Wenatchee,WA,Washington,53007,Chelan,47.436,-120.3295,76152,1286,shape,FALSE,TRUE,America/Los_Angeles,3,98801,1840021074
Southfield,Southfield,MI,Michigan,26125,Oakland,42.4765,-83.2605,76107,1119.3,shape,FALSE,TRUE,America/Detroit,3,48033 48034 48075 48076 48037 48086,1840002431
Rochester Hills,Rochester Hills,MI,Michigan,26125,Oakland,42.6645,-83.1563,76041,895,shape,FALSE,TRUE,America/Detroit,3,48306 48307 48309,1840002429
Hammond,Hammond,LA,Louisiana,22105,Tangipahoa,30.5061,-90.4563,76032,548.3,shape,FALSE,TRUE,America/Chicago,3,70402 70403 70401 70404,1840013908
Valdosta,Valdosta,GA,Georgia,13185,Lowndes,30.8502,-83.2788,75919,593,shape,FALSE,TRUE,America/New_York,3,31698 31602 31601 31605 31603 31604,1840015894
Owensboro,Owensboro,KY,Kentucky,21059,Daviess,37.7575,-87.1172,75644,1118,shape,FALSE,TRUE,America/Chicago,3,42301 42303 42304,1840014340
Apple Valley,Apple Valley,CA,California,6071,San Bernardino,34.5352,-117.2109,75603,379.1,shape,FALSE,TRUE,America/Los_Angeles,3,92308 92307,1840021733
Woodbury,Woodbury,MN,Minnesota,27163,Washington,44.9057,-92.923,75549,835.9,shape,FALSE,TRUE,America/Chicago,3,55129 55125,1840009998
Pawtucket,Pawtucket,RI,Rhode Island,44007,Providence,41.8744,-71.3743,75176,3348.9,shape,FALSE,TRUE,America/New_York,2,02861 02860 02862,1840003285
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan,39.7598,-94.821,75033,633,shape,FALSE,TRUE,America/Chicago,3,64503 64501 64507 64506 64504 64505 64502 64508,1840009549
Doral,Doral,FL,Florida,12086,Miami-Dade,25.8152,-80.3565,74891,2087.9,shape,FALSE,TRUE,America/New_York,2,33178 33172 33122 33126 33166 33191,1840015148
Dover,Dover,NH,New Hampshire,33017,Strafford,43.1887,-70.8845,74554,474.5,shape,FALSE,TRUE,America/New_York,3,03820 03821,1840002808
